ct4KovxrquI,186,hedge trimmer running,train
ct5-2dskyfw,121,firing muskets,train
ct5-2dskyfw,212,firing muskets,train
ct8iOPR-fLQ,4,playing bassoon,train
ct9J48HQojk,49,playing ukulele,train
ct9J48HQojk,87,playing ukulele,train
ctAkq-_4N3I,412,playing clarinet,train
ctAkq-_4N3I,660,playing clarinet,train
ctBIr-xSJKk,30,people clapping,train
ctBa_luGZX8,30,pig oinking,train
ctC2I3D4SIo,240,people babbling,train
ctCmaDL8mEk,90,"playing marimba, xylophone",train
ctD0A9NZF2c,30,"railroad car, train wagon",train
ctEyHUMj0aw,40,"motorboat, speedboat acceleration",train
ctJ2410j7qo,40,skateboarding,train
ctLu7-eid8g,245,playing snare drum,train
ctQLx_aZqU0,140,people cheering,train
ctR3aA9ZhOo,65,people marching,train
ctR7zX864Ac,130,goose honking,train
ct_H7r_NpTk,15,"cattle, bovinae cowbell",train
ct_H7r_NpTk,29,"cattle, bovinae cowbell",train
ctalG3dWg6c,115,singing bowl,train
ctdpdVsT3j8,30,dog bow-wow,train
cthINMVCWCs,1,opening or closing car electric windows,train
ctipJyJgfzk,10,"race car, auto racing",train
ctjG4MjJwEA,26,singing choir,train
ctnsViTvU1I,138,parrot talking,train
ctsMT3ot9H4,0,"race car, auto racing",train
ctuA2iP1EWA,46,bowling impact,train
ctuA2iP1EWA,59,bowling impact,train
ctuByt_4eRc,183,airplane,train
ctuz3C28i2w,300,"female speech, woman speaking",train
ctxfPR_HEJs,725,ripping paper,train
ctytq8cviBE,98,baby babbling,train
cu4Cw4qMUmc,48,playing table tennis,train
cu5PZQXet5s,0,chimpanzee pant-hooting,train
cu5PZQXet5s,22,chimpanzee pant-hooting,train
cu8Dx0ggQlA,0,stream burbling,train
cu8g5D5-Gs0,1,owl hooting,train
cu8g5D5-Gs0,24,owl hooting,train
cuBkdMKOS5w,50,people sobbing,train
cuCDErES75s,21,canary calling,train
cuCDErES75s,67,canary calling,train
cuD0ucc0ZFM,18,driving buses,train
cuFv-mo1MVU,46,"playing marimba, xylophone",train
cuINEhfQW98,109,ice cracking,test
cuINEhfQW98,289,ice cracking,test
cuK26VHr0jI,5,pheasant crowing,train
cuK26VHr0jI,41,pheasant crowing,train
cuQd69dGwOc,40,fireworks banging,train
cuQqvL6RS-Y,303,airplane,train
cuRHLBsiqa0,154,people slurping,train
cuRHLBsiqa0,529,people slurping,train
cuTH-zUtq-Y,40,people babbling,train
cuVkaJ1UI-Y,60,people clapping,train
cuVoKPwNh5w,90,stream burbling,train
cuWCaPbgNFU,110,opening or closing drawers,train
cuWVhHzuxRc,0,playing harp,train
cuWVhHzuxRc,9,playing harp,train
cuX2w_XG0cA,1,playing double bass,train
cuX2w_XG0cA,11,playing double bass,train
cuYeZT8THOo,2,playing oboe,train
cuYeZT8THOo,19,playing oboe,train
cuZwAyh7lMc,151,playing bassoon,train
cuah3UqZRVY,50,people sniggering,train
cubz4G9AzaQ,0,"playing marimba, xylophone",train
cuc5SwUu2tQ,91,playing tabla,train
cuhfn1O8cqk,105,playing squash,train
cuhfn1O8cqk,147,playing squash,train
cuj16GSJ-JA,0,police car (siren),train
cuk682f1Qwo,30,police car (siren),train
culudqMRJM4,503,people eating crisps,test
cuomjevHi1I,300,stream burbling,train
cur9zG87bAQ,4,baby laughter,test
cuwFMOc8ruQ,33,missile launch,train
cuxGdMTphQU,40,striking pool,train
cuxGdMTphQU,459,striking pool,train
cuxWp2n9eHY,30,people shuffling,train
cuy9d0O0EUE,30,chainsawing trees,train
cuzg-Z0OhyM,59,playing double bass,train
cv2Zynq_-u0,20,fireworks banging,train
cv4YHdezxyA,0,mouse clicking,train
cv4YHdezxyA,21,mouse clicking,train
cv6Z2frwY-k,10,splashing water,train
cv901tRE0rQ,30,cat caterwauling,test
cv9W9aXB5hE,153,hedge trimmer running,train
cv9W9aXB5hE,339,hedge trimmer running,train
cv9u-BUiZgE,194,playing bassoon,train
cvAP-PRBzvo,20,church bell ringing,train
cvDskipb_Wk,30,playing clarinet,train
cvGYePAPDJI,90,people sniggering,train
cvID_z3CNq4,13,chicken crowing,train
cvOFGQE9qCA,40,mosquito buzzing,test
cvQNodOA-Fg,100,crow cawing,train
cvQNodOA-Fg,124,crow cawing,train
cvQrikNSuos,14,cat growling,train
cvQrikNSuos,61,cat growling,train
cvVi2Mt7ux0,3,civil defense siren,train
cvWG4lw5rDc,4,people booing,train
cvXC-uEx23A,6,horse neighing,train
cvXD-C-KrKk,440,"child speech, kid speaking",train
cvY6MANu718,112,yodelling,train
cvZOK6bG16I,8,chicken crowing,train
cvZWn7nJTvk,60,playing cymbal,train
cv_-gncAg50,1,playing volleyball,train
cv_KJMyobbw,5,playing squash,train
cvgBtu49r0w,72,singing bowl,train
cvj96CTEwXI,20,police car (siren),train
cvkFwAef5wM,290,hair dryer drying,train
cvkFwAef5wM,546,hair dryer drying,train
cvlxZBifk2E,10,"bird chirping, tweeting",train
cvoKXddpWng,4,hail,train
cvs0D6qttQk,70,using sewing machines,train
cvs6pccsDik,30,playing acoustic guitar,train
cvs9dxUGECc,120,playing banjo,train
cvwLPFmau_0,0,slot machine,train
cvyER04xhA0,112,playing darts,test
cvyX9wZwxuw,21,playing harp,train
cw1oP3toWsg,157,basketball bounce,train
cw66z9N5Fv8,0,people sneezing,train
cw68nZnBQ1g,69,francolin calling,train
cw68nZnBQ1g,79,francolin calling,train
cw6bm-_gd44,60,lawn mowing,train
cw7YFblx3wI,145,playing didgeridoo,train
cw7YFblx3wI,185,playing didgeridoo,train
cw8DYnRcZpo,150,people slapping,train
cw9_3bI1Kv8,81,ice cracking,test
cwCUrn2RYX8,259,hammering nails,train
cwG23ZVNH1s,127,beat boxing,train
cwHRegcjasg,63,striking bowling,train
cwHRegcjasg,109,striking bowling,train
cwIYFeSLNEs,23,opening or closing car doors,train
cwIYFeSLNEs,152,opening or closing car doors,train
cwJKAvrADaQ,30,lawn mowing,train
cwPXoYexXrs,16,opening or closing car electric windows,train
cwPXoYexXrs,311,opening or closing car electric windows,train
cwQUMDcAUu8,174,basketball bounce,train
cwQY1bck2G8,70,playing bagpipes,train
cwR10uMry5Q,65,people burping,train
cwTXVnoCtjQ,20,skateboarding,train
cwU6hZiMKg4,30,machine gun shooting,train
cwUE0hHvybI,30,car engine knocking,train
cwYATwp69yM,0,splashing water,train
cwYAeUpH1NM,419,playing trombone,train
cwYjA25J3zs,42,typing on typewriter,train
cwYjA25J3zs,71,typing on typewriter,train
cwZXXWk0-rM,0,extending ladders,train
cwblCNWMJYQ,198,playing clarinet,train
cwd3_WbHn_s,180,playing electronic organ,train
cweMI4v4foA,30,ocean burbling,train
cwftDAYB5Bw,0,playing trombone,train
cwhLkH1Ie-4,235,hedge trimmer running,test
cwiLxs7kvc8,30,"playing violin, fiddle",train
cwkQUu-qD3k,10,skateboarding,train
cwmbafDgoyg,70,fireworks banging,train
cwoYhfiftWs,50,"alligators, crocodiles hissing",train
cwoYhfiftWs,234,"alligators, crocodiles hissing",train
cwq3iq632ys,30,singing choir,test
cwqucy4c3IE,90,people sniggering,train
cwqwB-3Z9uk,10,people shuffling,train
cwrYCYd9sPs,10,black capped chickadee calling,train
cwtvR3qp52g,70,driving motorcycle,train
cwwHifWCGk4,30,"pigeon, dove cooing",train
cwyBUWoDqSc,18,airplane flyby,train
cwyBUWoDqSc,53,airplane flyby,train
cwzG9KvA--Y,6,air conditioning noise,test
cx-B5efc7g0,59,playing lacrosse,train
cx4QSvep_wE,9,train horning,train
cx4QSvep_wE,21,train horning,train
cx6WlHTVnmY,40,tap dancing,train
cxCPugFfJBk,30,playing harpsichord,train
cxCotI-lg_8,0,police radio chatter,train
cxFdK2G6wq0,0,playing bagpipes,train
cxFdK2G6wq0,30,playing bagpipes,train
cxMRHeDXOvk,3,cricket chirping,train
cxMRHeDXOvk,14,cricket chirping,train
cxN20XM3qvs,7,singing bowl,train
cxOHE-dcC24,30,orchestra,train
cxQQB35uaHY,54,planing timber,train
cxS9w54lj_o,2,chicken crowing,train
cxSloOPXjbw,84,woodpecker pecking tree,train
cxSloOPXjbw,132,woodpecker pecking tree,train
cxUsyaO9Tb4,550,cap gun shooting,train
cxX_bhVwWQ0,410,fireworks banging,train
cxY9SvsoJvQ,16,people babbling,train
cxY9SvsoJvQ,56,people babbling,train
cxYlbIAYSZc,30,police car (siren),train
cxcDWr92TSM,37,fire truck siren,train
cxeehgCbHX0,0,tractor digging,train
cxelBCk_QOI,30,"pigeon, dove cooing",train
cxfuBy1dlK8,14,"cattle, bovinae cowbell",train
cxh2uD56xRU,30,chainsawing trees,train
cxkCPSXyT-Y,20,turkey gobbling,test
cxmYcIGBZDs,30,playing accordion,train
cxmrS4HMcTE,50,playing bassoon,train
cxmt3miorxY,27,people marching,train
cxmt3miorxY,39,people marching,train
cxpjqoE6tBk,30,people running,train
cxuQulN6pTA,23,baby crying,train
cxw91PSTRq8,120,machine gun shooting,test
cxzZXNTR_is,146,vacuum cleaner cleaning floors,train
cxzZXNTR_is,162,vacuum cleaner cleaning floors,train
cy-8xW109Ks,30,chicken crowing,train
cy5AW3dRVK0,152,playing ukulele,train
cy5AW3dRVK0,194,playing ukulele,train
cy62YHBAa3Y,160,goose honking,train
cy7yYRlsmwA,30,raining,test
cy8lehO7nqg,30,mouse squeaking,test
cy99FRKMIOY,11,"engine accelerating, revving, vroom",train
cyA2v2FJmRY,70,playing acoustic guitar,train
cyC2yEziOpg,5,playing tennis,train
cyC2yEziOpg,16,playing tennis,train
cyDw9YByIQA,20,playing badminton,train
cyHNChAtP5g,10,cuckoo bird calling,test
cyL9hVB00JQ,17,car engine knocking,train
cyLuVr6KXAM,0,hammering nails,train
cyNR0hfDKd0,224,slot machine,train
cyQ-AE4ctJM,35,playing squash,train
cyRs1D3LBjw,0,basketball bounce,train
cyWfqEi0Nc0,30,"playing violin, fiddle",train
cyY9zaW0LzQ,394,car engine knocking,train
cyZ9arOPVb8,30,goat bleating,test
cy_woQRoWME,71,spraying water,train
cy_woQRoWME,158,spraying water,train
cybp-vygC-s,40,toilet flushing,train
cybt5GdY3s8,648,using sewing machines,train
cycyoaeHz18,291,rapping,train
cydHTfqMGro,251,shot football,train
cydHTfqMGro,285,shot football,train
cyic0ca6Daw,103,playing cornet,train
cykO-lTpZLk,30,playing saxophone,train
cysQCBmbAz8,60,"bird chirping, tweeting",train
cz-adzviYTE,3,cat hissing,train
cz-pi51sYXs,79,playing accordion,train
cz1VcZwnoc0,100,playing piano,train
cz77e2ue5TA,30,"vehicle horn, car horn, honking",train
cz7OeuatTF4,40,toilet flushing,train
cz7zVRmyiTA,277,pheasant crowing,train
cz7zVRmyiTA,300,pheasant crowing,train
czB-bpqQ54A,30,sheep bleating,train
czC0khyVRA0,49,roller coaster running,train
czCM6ZNwHK8,188,playing saxophone,train
czCM6ZNwHK8,201,playing saxophone,train
czCPXr5txz8,94,playing theremin,train
czDDw_gw8ms,8,playing timpani,train
czEzB75Q7wg,30,duck quacking,train
czJDTBvY6-Q,168,lighting firecrackers,train
czJDTBvY6-Q,398,lighting firecrackers,train
czJN6hZwhK4,61,firing cannon,train
czJwh9cld4s,130,people burping,train
czQF7BlhQOw,44,pheasant crowing,train
czQVh77LoEk,1,"electric shaver, electric razor shaving",train
czSus_UMzA4,76,cheetah chirrup,train
czSus_UMzA4,120,cheetah chirrup,train
czUpypnWSd8,70,playing sitar,train
czUpypnWSd8,129,playing sitar,train
czVkbQJXwxs,40,"bird chirping, tweeting",train
czaj1HwZFYk,180,playing cello,train
czfV5odn3QE,85,playing badminton,train
czgFoslX0EY,0,car engine starting,train
czh_M-DRaLs,30,thunder,train
cziVggG_fwI,3,people sneezing,train
czj6_W5MOAA,45,playing cymbal,train
czk2zOfLl2A,21,"ice cream truck, ice cream van",train
czouub64XE4,164,machine gun shooting,train
czouub64XE4,250,machine gun shooting,train
czqshbPTwKQ,450,playing piano,train
czrtn4IJmIk,100,playing trumpet,train
czxoVP9RYJk,30,"male speech, man speaking",train
d-1gOfH-dDw,160,singing choir,train
d-1th_S4J0U,0,people belly laughing,test
d-3KnuJRj6A,9,vacuum cleaner cleaning floors,train
d-3RxCPy948,160,"bee, wasp, etc. buzzing",train
d-4IKZU4xsE,70,playing flute,train
d-4OPdDD7WQ,26,telephone bell ringing,test
d-A5Fsny-IY,43,playing harpsichord,train
d-A5Fsny-IY,72,playing harpsichord,train
d-BLaFAtd7c,89,cupboard opening or closing,train
d-BLaFAtd7c,100,cupboard opening or closing,train
d-CldHDb8aQ,80,car engine starting,train
d-CldHDb8aQ,93,car engine starting,train
d-FM-Hln9uQ,19,dog baying,train
d-FM-Hln9uQ,32,dog baying,train
d-HXB0DQWFE,25,rapping,train
d-HXB0DQWFE,45,rapping,train
d-JTWRVbR_g,120,dinosaurs bellowing,train
d-JTWRVbR_g,133,dinosaurs bellowing,train
d-Lpq9fBUFc,10,"female speech, woman speaking",train
d-Lrqdczwuw,150,playing piano,train
d-M6lz7eyXU,84,tapping guitar,train
d-M6lz7eyXU,168,tapping guitar,train
d-Ny3eN2054,0,playing saxophone,train
d-Ny3eN2054,47,playing saxophone,train
d-Q3T--Os5I,10,people sobbing,train
d-RY-NscWGY,10,lawn mowing,train
d-TkYY8Zr4s,46,mynah bird singing,train
d-UCj2a9It0,30,singing choir,train
d-UQr-8UEUY,0,playing saxophone,train
d-UQr-8UEUY,69,playing saxophone,train
d-XDP9XiTjA,30,skidding,train
d-adbXZYHxI,6,lions roaring,train
d-adbXZYHxI,34,lions roaring,train
d-agvXRvcMQ,89,beat boxing,test
d-dO9Y_nGaA,20,people coughing,train
d-e0RHGB8Ck,20,"subway, metro, underground",train
d-eG6FLqd7w,80,people whistling,train
d-kEhxi143s,120,playing drum kit,train
d-kifSbFTR0,30,playing harpsichord,train
d-m8eXCpeDg,30,driving motorcycle,test
d-qCd8Src3E,72,striking pool,test
d-qCd8Src3E,839,striking pool,test
d-u-F0l5iRg,5,tapping guitar,train
d-u-F0l5iRg,34,tapping guitar,train
d0-n3z-TYlA,280,people screaming,train
d00VVLm1zE8,69,playing volleyball,train
d02WmK5ZaDI,270,people screaming,train
d02plYWj5mE,98,playing darts,test
d03RMS5ULN8,57,child singing,train
d03RMS5ULN8,148,child singing,train
d03ZdivCSKM,30,baby crying,train
d05lXeFKDn0,63,pheasant crowing,train
d05lXeFKDn0,275,pheasant crowing,train
d0BqgGspOlk,8,dog whimpering,train
d0CR3sfhOlE,34,missile launch,train
d0FoMuM0ALc,50,driving motorcycle,train
d0K0bkQ5m8s,11,playing trombone,train
d0K4VhY4CWI,22,police radio chatter,train
d0KQqmnLO1E,50,"cattle, bovinae cowbell",train
d0KQqmnLO1E,60,"cattle, bovinae cowbell",train
d0NDW9YIFpU,30,"motorboat, speedboat acceleration",train
d0RtfyvA8z8,0,dog barking,train
d0TxMPDuwWE,50,using sewing machines,train
d0Uz_RnRV88,460,playing acoustic guitar,test
d0V8UNE3Dtg,126,dog howling,train
d0V8UNE3Dtg,141,dog howling,train
d0VnBP36O9w,70,people sniggering,train
d0VuYsNahD4,20,playing drum kit,train
d0W6r_tjwpc,136,"electric shaver, electric razor shaving",train
d0W6r_tjwpc,152,"electric shaver, electric razor shaving",train
d0XypiM7blU,32,playing gong,train
d0XypiM7blU,82,playing gong,train
d0_bq9nl5fg,120,helicopter,train
d0a5UlkfV2g,264,underwater bubbling,test
d0dOvuxCiW4,48,penguins braying,train
d0dOvuxCiW4,65,penguins braying,train
d0eEYsWP_9k,215,hail,train
d0hWcLW7dXM,11,hail,train
d0hWcLW7dXM,30,hail,train
d0msgHqJ7dA,10,people babbling,train
d0nDsof-fLQ,60,"race car, auto racing",train
d0nYnVPba4g,0,snake rattling,train
d0nYnVPba4g,15,snake rattling,train
d0ndtFmOdOY,312,singing bowl,train
d0nyhlFWbiY,30,people shuffling,train
d0pz91Y8y6I,53,slot machine,train
d0q2F2m_2n4,31,strike lighter,train
d0q2F2m_2n4,206,strike lighter,train
d0sfQ41wx6c,300,playing tabla,test
d0vCG4F3pxI,30,"bird chirping, tweeting",train
d0vnuzqpVJE,13,striking pool,train
d0zf_fjs20I,30,people crowd,train
d0zoNd3WmtM,90,people crowd,train
d0zt3MDmNGM,9,car engine knocking,train
d0zt3MDmNGM,21,car engine knocking,train
d10IN0hCrw4,95,people burping,train
d117vqZJhgU,21,playing theremin,train
d13CBQn9Idk,275,playing sitar,train
d13CBQn9Idk,373,playing sitar,train
d13dulleM6w,47,ferret dooking,train
d13dulleM6w,62,ferret dooking,train
d16xAFjwcVw,20,people finger snapping,test
d17xCeNQXEE,70,goose honking,train
d1CHqLyj7xE,17,"donkey, ass braying",train
d1CHqLyj7xE,34,"donkey, ass braying",train
d1DTjWU_E-g,30,skateboarding,train
d1NrPn9P-98,0,basketball bounce,train
d1NtTKWPoC8,30,orchestra,train
d1P41Nnb2eU,120,playing harp,train
d1QQRXy2pTM,6,cat hissing,test
d1TenGdx_Uw,18,turkey gobbling,train
d1TenGdx_Uw,21,turkey gobbling,train
d1VB1vA-UsI,220,playing didgeridoo,test
d1dE-YDlI9U,290,stream burbling,train
d1giQ-UUwUY,6,playing bassoon,train
d1giQ-UUwUY,56,playing bassoon,train
d1hlcs82wFo,78,playing badminton,train
d1ip8PuzKz4,260,"electric shaver, electric razor shaving",train
d1ip8PuzKz4,277,"electric shaver, electric razor shaving",train
d1kiiQdRhLc,38,magpie calling,train
d1l0LQdGEew,10,people belly laughing,train
d1l5wU9uQq8,10,civil defense siren,train
d1l5wU9uQq8,32,civil defense siren,train
d1oaZO31t4o,15,playing glockenspiel,test
d1pHnowFDV4,120,people screaming,train
d1pZdj6IzXw,150,playing accordion,train
d1qmBBlg-TQ,0,waterfall burbling,train
d1qmBBlg-TQ,10,waterfall burbling,train
d1quHS_brUA,0,playing harp,train
d1quHS_brUA,60,playing harp,train
d1s7zdgcRZQ,60,playing theremin,train
d1s7zdgcRZQ,86,playing theremin,train
d1tL-9BILy8,30,"pigeon, dove cooing",train
d1wC_DxfLI4,128,people eating crisps,train
d1x8k_lyj14,60,male singing,train
d1yLvXtucLs,30,church bell ringing,train
d1yyUvch-5I,13,playing darts,train
d1yzfQZ9rsk,68,extending ladders,train
d1yzfQZ9rsk,97,extending ladders,train
d203T66G1lk,93,rope skipping,test
d20kNFCkIy0,30,"rowboat, canoe, kayak rowing",train
d228nVvJtTU,40,barn swallow calling,train
d23l7TSsep8,30,playing trombone,train
d2Cy7iaZimY,20,spraying water,train
d2Cy7iaZimY,70,spraying water,train
d2DiZ_uHN4M,5,"vehicle horn, car horn, honking",train
d2NYP_f1fkQ,10,skateboarding,train
d2UB-qsmslo,65,playing ukulele,train
d2WL9ahhnhk,10,playing piano,train
d2WhL2DcIMU,8,extending ladders,train
d2WhL2DcIMU,19,extending ladders,train
d2XvPNPW-bw,64,chicken crowing,train
d2YB-Jy-Q-U,10,opening or closing drawers,train
d2YEyCSwrww,203,playing theremin,train
d2ZNxSDpPSc,0,playing accordion,train
d2ZNxSDpPSc,15,playing accordion,train
d2_wMP1DeCM,170,tap dancing,train
d2a2X9m-Fn4,10,dog barking,train
d2bUGCGRgOE,1,pheasant crowing,train
d2bUGCGRgOE,15,pheasant crowing,train
d2bnecAopN8,0,child singing,train
d2cyV2KZ4wc,39,people marching,train
d2cyV2KZ4wc,106,people marching,train
d2dXfOyCDzg,64,skiing,train
d2dXfOyCDzg,116,skiing,train
d2g3eW0EoNM,1,chinchilla barking,test
d2gP7PJV4EU,19,mynah bird singing,train
d2jIeIvo79E,42,warbler chirping,train
d2jIeIvo79E,52,warbler chirping,train
d2kKBfk3CJo,218,playing flute,train
d2kyQ8soRvE,30,people booing,train
d2nT1ZwZiZw,51,opening or closing car electric windows,test
d2nXElwUDv0,30,baby crying,train
d2r-VK6apSw,410,"playing marimba, xylophone",train
d2wSzdo88gA,340,using sewing machines,test
d2whpcdLUCw,292,playing hockey,train
d2whpcdLUCw,489,playing hockey,train
d2wvpgTp2vs,10,driving motorcycle,train
d2y9cZHiA-8,30,"rowboat, canoe, kayak rowing",train
d2yDN-nN2k0,40,"cattle, bovinae cowbell",test
d2yLX6TwS_c,30,dog barking,test
d30r-9udBk4,259,people eating noodle,train
d30r-9udBk4,355,people eating noodle,train
d31UIisSEgo,23,playing synthesizer,train
d31UIisSEgo,101,playing synthesizer,train
d352jaSSiFw,30,duck quacking,test
d35q8gW54Dw,30,toilet flushing,train
d36bljQ-R3s,47,playing double bass,train
d37WUWJdEbM,0,sheep bleating,train
d38sjrigdNM,0,train horning,train
d3AFIA0EylU,30,playing flute,train
d3F8sV0VUQw,0,mouse pattering,train
d3HMilbWJGo,49,beat boxing,train
d3HcSdvThTM,10,playing flute,train
d3I1a75pDuM,14,fire truck siren,train
d3JUN7Zv_l8,142,playing bassoon,train
d3KR0Nx76sM,180,people whispering,train
d3MXtEbkbh0,2,people nose blowing,train
d3NICNH3O0s,49,opening or closing drawers,train
d3Qa52sNxzA,60,machine gun shooting,train
d3S7GuwaqIo,60,playing trumpet,train
d3XnPnb18fw,924,ripping paper,train
d3b4n4GiBmk,160,lawn mowing,train
d3bsmkK9SGg,120,people sobbing,train
d3bx15L1tc4,30,playing bass guitar,train
d3cEXjYtlcM,54,eagle screaming,train
d3cEXjYtlcM,66,eagle screaming,train
d3d2U6Q0YFs,189,singing choir,train
d3d2U6Q0YFs,239,singing choir,train
d3eq6JLipyk,270,raining,test
d3gMwtMK6Gs,30,skidding,test
d3gUXsTbmQQ,38,zebra braying,test
d3j882MAYDU,25,dog whimpering,train
d3jUeM6s9zs,213,playing tabla,train
d3jUeM6s9zs,354,playing tabla,train
d3jgPsGQSdQ,20,singing choir,train
d3jgPsGQSdQ,115,singing choir,train
d3kkaQ0goE4,2,parrot talking,train
d3kkaQ0goE4,32,parrot talking,train
d3mbqMSL1Fo,160,playing trombone,train
d3p6_1mDTKk,30,playing piano,train
d3rEy5sbb_w,21,people booing,train
d3rEy5sbb_w,42,people booing,train
d3ttrRgTTK0,170,playing cello,train
d3xGu7Y94Ao,30,people sneezing,train
d3xLXQ-rYmw,230,sheep bleating,train
d4-Z0uIU3gk,26,playing glockenspiel,train
d40pBLEuiXU,37,ripping paper,train
d40zjrmJnBQ,180,playing bass guitar,train
d438WyTjY9g,170,people cheering,train
d43TLPvnnLA,50,splashing water,train
d47Uuk1v17I,30,driving buses,train
d49D9twitGw,2,"vehicle horn, car horn, honking",train
d49D9twitGw,12,"vehicle horn, car horn, honking",train
d4BV9_bl3z8,53,airplane flyby,train
d4C6qujTJtc,31,ferret dooking,test
d4DoSbdlbdU,70,skateboarding,train
d4F_pp-D7kw,110,playing acoustic guitar,train
d4G_b-s_Odw,30,people burping,test
d4LLN325wx4,6,cheetah chirrup,train
d4LtT0DR0w4,30,baby crying,train
d4OzveeogRw,13,playing badminton,train
d4PiP3qI_Ek,97,playing hammond organ,train
d4PiP3qI_Ek,148,playing hammond organ,train
d4VloV6t4-c,30,driving buses,train
d4ZLWk1Z19w,30,people crowd,train
d4fn4kUTP4U,111,golf driving,train
d4fn4kUTP4U,474,golf driving,train
d4jDD8xpnuk,0,people clapping,train
d4mYOMGyjfw,264,playing congas,train
d4mYOMGyjfw,287,playing congas,train
d4nBr9NHfNA,22,elk bugling,train
d4oxPjwddM0,37,playing tennis,train
d4oxPjwddM0,60,playing tennis,train
d4qhBgaMYLo,41,planing timber,train
d4qhBgaMYLo,245,planing timber,train
d4riR8ZeH9k,40,eagle screaming,test
d4rnjuNBj00,0,playing harmonica,train
d4skl55FP7Q,40,fireworks banging,train
d4u7zpQIy7U,351,smoke detector beeping,train
d4v0BBSNhWw,2,swimming,train
d4v3_z0ISrM,200,people screaming,train
d4vEEECoIHw,50,"railroad car, train wagon",train
d4w5rL3N4QM,11,cricket chirping,train
d4wOpkbAUlg,390,fireworks banging,train
d4yBeEbVp1Y,30,typing on computer keyboard,train
d4yJI37RZk0,16,airplane flyby,train
d4ysoj-qNzA,98,playing didgeridoo,train
d4yxIr5Cy08,8,toilet flushing,train
d5-2PGuPK_g,289,playing tennis,train
d5-2PGuPK_g,348,playing tennis,train
d50LT6Repf0,259,electric grinder grinding,train
d510fFLYW1k,7,opening or closing drawers,train
d51wpml80f4,90,chainsawing trees,train
d51z9aLoSzU,55,lions roaring,train
d52mfKqgbBs,339,people eating crisps,train
d537FDmIQS4,32,volcano explosion,train
d537FDmIQS4,189,volcano explosion,train
d55UQEWwDN8,150,skidding,train
d575OOU3TiA,11,playing badminton,train
d57oR3ELcJU,80,"playing marimba, xylophone",train
d59wtIKzQXE,42,basketball bounce,train
d5AmLVah54M,77,playing trombone,train
d5B0q1J7wP4,0,ambulance siren,train
d5Bkz2H0LNQ,15,people booing,train
d5Buxbdn8Qk,30,people crowd,train
d5EgK816D7U,290,"pigeon, dove cooing",train
d5EsUG0HSWE,61,slot machine,train
d5FFXngbruk,50,mouse pattering,train
d5H5f1lGm_k,6,dog howling,train
d5H5f1lGm_k,21,dog howling,train
d5HmVBPY1Qc,230,playing saxophone,train
d5NHVJdPquM,18,people cheering,train
d5OpJ2XBxQI,520,eating with cutlery,train
d5OyF9qhkUk,0,sailing,train
d5PQXppMIXY,470,"child speech, kid speaking",train
d5PXHxj9-Fs,240,skidding,train
d5Q1xRDrdAE,30,sheep bleating,train
d5ThOE9thf0,165,bouncing on trampoline,train
d5ThOE9thf0,177,bouncing on trampoline,train
d5Uobt-f2YY,62,lathe spinning,train
d5Uobt-f2YY,99,lathe spinning,train
d5WUhrSvki0,30,playing banjo,train
d5XbJEdbEqg,14,playing accordion,train
d5aLDDvLjgA,14,roller coaster running,train
d5b6ya3kNPA,16,penguins braying,train
d5c9JKpmlzc,40,playing cymbal,train
d5gMqXJYBFg,115,pig oinking,train
d5gMqXJYBFg,231,pig oinking,train
d5h6IHfMQ40,85,playing badminton,train
d5itsbzJF3s,30,sheep bleating,train
d5lVTaT98rg,204,tapping guitar,train
d5lVTaT98rg,215,tapping guitar,train
d5ozu4Kqni0,30,"subway, metro, underground",train
d5qR0aff0Kk,30,turkey gobbling,test
d5rHTXKpspo,130,fireworks banging,train
d5s2FGx0GRw,30,"engine accelerating, revving, vroom",train
d5zkSSjz4-U,285,playing table tennis,train
d6-NjD5FPJ8,50,people babbling,train
d60zwIHLiCI,280,people eating noodle,train
d61Pu1nuTAY,68,slot machine,train
d63H3NiGOA4,30,playing accordion,train
d63tygLxHPQ,10,typing on computer keyboard,train
d658ndSWg6c,62,playing flute,train
d66pNyYB6WY,13,people burping,train
d6FORD0JWas,30,male singing,train
d6FgBhCPA10,10,child singing,train
d6FgBhCPA10,31,child singing,train
d6G4awbl33k,30,car engine knocking,train
d6G4awbl33k,46,car engine knocking,train
d6HC2Xyaztc,39,driving snowmobile,train
d6IgoV8S-qI,26,playing hockey,train
d6IgoV8S-qI,362,playing hockey,train
d6Mrruq691c,10,toilet flushing,train
d6N9ea-02m8,0,playing flute,train
d6Puwwvoupk,30,playing electronic organ,train
d6QxK2JDynQ,46,cat caterwauling,train
d6RAAI9bt3Q,56,playing bassoon,train
d6RVKX5KwQg,435,playing cymbal,train
d6ShC53aTwg,83,cattle mooing,train
d6ShC53aTwg,95,cattle mooing,train
d6TmGQFuUqA,30,printer printing,train
d6X5YC3WhNo,8,sharpen knife,train
d6X5YC3WhNo,72,sharpen knife,train
d6Y-75BI3xY,49,playing theremin,train
d6Y-75BI3xY,66,playing theremin,train
d6bDuq-ZaRg,238,hail,train
d6bi9EgVYcc,30,mouse pattering,train
d6dh7S6-IRU,30,people screaming,train
d6gjvz3rgVE,30,turkey gobbling,train
d6h0j6rhNEQ,70,people crowd,train
d6h_TXPEONo,14,missile launch,train
d6h_TXPEONo,88,missile launch,train
